word1,word2,count,Cn1,Prob
bodi,loop,1,4,0.062579533
bodi,want,1,4,0.064329268
bodysnatch,bumpin,1,1,0.250079533
boeger,remark,1,1,0.250079533
boggl,blackberri,1,1,0.250079533
bold,green,1,1,0.2502386
bollywood,smash,1,1,0.250318134
bolt,philip,1,1,0.250079533
bomb,ass,1,5,0.0504772
bomb,bomber,1,5,0.050079533
bomb,bound,1,5,0.050159067
bomb,law,1,5,0.050397667
bomb,threat,1,5,0.050159067
bomber,select,1,1,0.2504772
bond,agenc,1,2,0.125318134
bond,market,1,2,0.1254772
bondi,ask,1,1,0.250636267
bone,knock,1,1,0.250079533
bonus,ny,1,1,0.250079533
boo,promot,1,1,0.250159067
book,alway,1,8,0.032602068
book,corrupt,1,8,0.031329533
book,first,1,8,0.033795069
book,glitter,1,8,0.031329533
book,mom,1,8,0.0317272
book,notebook,1,8,0.031329533
book,spanish,1,8,0.0314886
book,star,1,8,0.031806734
boon,lung,1,1,0.250079533
boost,blue,1,3,0.083571934
boost,economi,1,3,0.083412867
boost,revenu,1,3,0.083412867
booth,enter,1,1,0.250397667
booz,even,1,1,0.251272534
bore,home,1,1,0.251511135
born,german,1,4,0.062659067
born,readi,1,4,0.063215801
born,walden,1,4,0.062579533
born,week,1,4,0.064408802
boss,make,1,1,0.25326087
boston,busi,1,2,0.126033934
boston,globe,1,2,0.125079533
bottl,news,1,1,0.2504772
bound,airplan,1,2,0.125079533
bound,fli,1,2,0.125397667
bouquet,jen,1,1,0.250079533
bout,crazi,1,1,0.250318134
bowi,file,1,1,0.250159067
bowl,pray,1,2,0.125318134
bowl,three,1,2,0.125636267
bowlingdo,com,1,1,0.250318134
boy,beauti,1,5,0.050556734
boy,feel,1,5,0.051670201
boy,infant,1,5,0.050079533
boy,make,1,5,0.05326087
boy,oh,1,5,0.050954401
bpg,continu,1,1,0.2504772
brainstorm,alchemi,1,1,0.250079533
brais,roast,1,1,0.250159067
branch,will,1,1,0.253579003
brand,low,1,1,0.250159067
brandon,jackson,1,1,0.250079533
brass,well,1,1,0.251670201
brave,member,1,1,0.250556734
breach,requir,1,2,0.125159067
breach,site,1,2,0.125318134
break,butt,1,5,0.050079533
break,home,1,5,0.051511135
break,know,1,5,0.052863203
break,leg,1,5,0.050397667
break,schedul,1,5,0.050159067
breakfast,actorfest,1,2,0.125079533
breakfast,like,1,2,0.130249205
breath,hello,1,4,0.0627386
breath,issu,1,4,0.062897667
breath,point,1,4,0.063295334
breath,without,1,4,0.063136267
breez,front,1,1,0.2502386
brianana,hous,1,1,0.250874867
bribe,judg,1,1,0.250079533
brick,wall,1,1,0.250636267
bride,bff,1,3,0.083386356
bride,groom,2,3,0.416772711
bridg,gap,1,1,0.250079533
brighten,dine,1,2,0.1252386
brighten,week,1,2,0.126908802
brilliant,educ,1,2,0.125397667
brilliant,materi,1,2,0.125159067
brimston,preacher,1,1,0.250079533
bring,chang,1,7,0.036907287
bring,confid,1,7,0.035793819
bring,dinner,1,7,0.035952886
bring,power,1,7,0.03627102
bring,prosecutor,1,7,0.035793819
bring,stuff,1,7,0.03627102
bring,us,1,7,0.037384487
bro,sharepoint,1,2,0.125079533
bro,stoke,1,2,0.125079533
broad,now,1,2,0.126908802
broad,water,1,2,0.125715801
broadband,won,1,1,0.250556734
broadcast,industri,1,2,0.125079533
broadcast,rich,1,2,0.125079533
broccoli,rabe,1,1,0.250079533
broke,bailey,1,1,0.250079533
brooklyn,think,1,1,0.252067869
brotha,ain,1,1,0.2502386
brother,anoth,1,4,0.063156151
brother,eric,1,4,0.06267895
brother,sister,2,4,0.3127386
brought,crippl,1,2,0.125079533
brought,winter,1,2,0.125318134
brown,aka,1,6,0.0417462
brown,chad,1,6,0.0417462
brown,draft,1,6,0.042064334
brown,lost,1,6,0.042143867
brown,sound,1,6,0.042462001
brown,unidentifi,1,6,0.0417462
bruce,nist,1,1,0.250079533
brunch,thought,1,1,0.251033934
brunswick,ve,1,1,0.251590668
brush,work,1,1,0.252386002
brusqu,time,1,1,0.253897137
brussel,european,1,1,0.250159067
brutal,know,1,1,0.252863203
bryan,adam,1,1,0.250159067
bs,enthusiast,1,1,0.250079533
bskyb,find,1,2,0.126033934
bskyb,mover,1,2,0.125079533
bud,light,1,1,0.250556734
buddha,head,1,1,0.250715801
budget,cut,1,2,0.125874867
budget,friend,1,2,0.125874867
buena,park,1,1,0.250556734
buffalo,appreci,1,1,0.250159067
build,aa,1,9,0.027857311
build,alaimo,1,9,0.027857311
build,case,1,9,0.028095911
build,fou,1,9,0.028016378
build,fund,1,9,0.028016378
build,home,1,9,0.029288912
build,independ,1,9,0.028016378
build,ouaa,1,9,0.027857311
build,white,1,9,0.028334512
bum,squad,1,1,0.250159067
bumbl,intern,1,1,0.250318134
bumper,bumper,1,2,0.125159067
bumper,clusterfuck,1,2,0.125079533
bumpin,perfect,1,1,0.2502386
bundesbank,accus,1,1,0.250079533
bunni,drop,1,1,0.250397667
burden,societi,1,1,0.250079533
bureau,ocean,1,1,0.250079533
burn,offer,1,1,0.2502386
bus,ala,1,1,0.250159067
busi,arm,1,14,0.01825481
busi,danc,1,14,0.018175276
busi,day,1,14,0.020322678
busi,dollar,1,14,0.018095743
busi,don,1,14,0.020879412
busi,foundat,1,14,0.01801621
busi,group,1,14,0.018095743
busi,jenolo,1,14,0.017936676
busi,may,1,14,0.018811544
busi,news,1,14,0.018334343
busi,togeth,1,14,0.018413877
busi,tonight,1,14,0.018970611
busi,volleybal,1,14,0.017936676
busi,wear,1,14,0.018175276
butler,organ,1,1,0.250318134
butt,okc,1,1,0.250079533
button,cufon,1,2,0.125159067
button,shi,1,2,0.125159067
buy,biggest,1,5,0.0502386
buy,drink,1,5,0.050397667
buy,hunt,1,5,0.050079533
buy,limit,1,5,0.0502386
buy,stuff,1,5,0.050556734
buyer,anyway,1,2,0.1254772
buyer,vista,1,2,0.125079533
bweni,will,1,1,0.253579003
bypass,updat,1,1,0.250079533
børs,equiti,1,1,0.2502386
cabbag,patch,1,1,0.250079533
cabinet,spice,1,1,0.250159067
cabl,second,1,1,0.250636267
cach,cach,1,6,0.042064334
cach,instruct,1,6,0.041732945
cach,memori,2,6,0.208797278
cach,take,1,6,0.043191057
cach,typic,1,6,0.041799222
cadi,grove,1,1,0.250079533
cagley,cagley,1,2,0.125159067
cagley,prope,1,2,0.125079533
cake,alway,1,6,0.043018735
cake,cooki,1,6,0.0419848
cake,one,1,6,0.045563803
cake,smash,1,6,0.0419848
cake,thank,1,6,0.043018735
cake,wed,1,6,0.0422234
calibr,qualiti,1,1,0.250397667
california,colorado,1,3,0.0834924
california,pleas,1,3,0.083731
california,respect,1,3,0.083571934
call,area,1,13,0.01970797
call,blatant,1,13,0.019310303
call,book,1,13,0.019867036
call,cps,1,13,0.019310303
call,film,1,13,0.01970797
call,got,1,13,0.020980504
call,josh,1,13,0.019310303
call,quit,1,13,0.019548903
call,rock,1,13,0.019310303
call,spri,1,13,0.019310303
call,TRUE,1,13,0.01970797
call,wilson,1,13,0.019310303
call,wors,1,13,0.019548903
calligraphi,masaki,1,1,0.250079533
calv,cliff,1,1,0.250079533
came,fou,1,6,0.041905267
came,hand,1,6,0.0422234
came,place,1,6,0.042700601
came,togeth,1,6,0.0422234
came,toward,1,6,0.0422234
came,two,1,6,0.043098268
camp,girlfriend,1,2,0.125159067
camp,intent,1,2,0.125159067
campaign,chang,1,3,0.084526334
campaign,financ,1,3,0.083412867
campaign,make,1,3,0.086594203
can,accept,1,56,0.004660279
can,afford,1,56,0.004660279
can,also,2,56,0.02369338
can,ask,1,56,0.004986934
can,ass,1,56,0.004856272
can,beat,1,56,0.004856272
can,breath,1,56,0.00472561
can,claim,1,56,0.00472561
can,control,1,56,0.004660279
can,dine,1,56,0.004660279
can,drink,1,56,0.004790941
can,feel,2,56,0.02369338
can,felt,1,56,0.00472561
can,find,1,56,0.005313589
can,first,1,56,0.006554878
can,forc,1,56,0.00472561
can,forget,1,56,0.004790941
can,get,3,56,0.043510453
can,go,1,56,0.007469512
can,hahahahaha,1,56,0.004529617
can,happen,1,56,0.004790941
can,hate,1,56,0.004790941
can,hear,1,56,0.005052265
can,help,1,56,0.005574913
can,imit,1,56,0.004529617
can,just,1,56,0.007861498
can,keep,1,56,0.005444251
can,liber,1,56,0.004529617
can,lot,1,56,0.005509582
can,meet,1,56,0.004856272
can,never,1,56,0.00537892
can,play,2,56,0.023562718
can,pleas,1,56,0.004790941
can,present,1,56,0.004594948
can,say,2,56,0.024020035
can,see,3,56,0.04135453
can,set,1,56,0.004856272
can,somebodi,1,56,0.004529617
can,stop,1,56,0.004986934
can,talk,1,56,0.005052265
can,tell,1,56,0.004986934
can,turn,1,56,0.005248258
can,use,1,56,0.006097561
can,wait,3,56,0.040570557
can,work,1,56,0.006424216
can,write,1,56,0.005117596
canada,alreadi,1,1,0.250954401
canadian,lake,1,1,0.2502386
canal,street,1,1,0.250397667
cancel,bill,1,3,0.083890067
cancel,cabl,1,3,0.083412867
cancel,quit,1,3,0.083651467
cancer,diseas,1,1,0.250079533
candid,salem,1,3,0.0834924
candid,time,1,3,0.08723047
candid,william,1,3,0.0834924
candl,lit,1,1,0.250079533
cant,welch,1,1,0.250079533
cantab,can,1,1,0.254294804
capac,often,1,1,0.250556734
capit,freedom,1,1,0.250079533
captain,shane,1,1,0.250079533
car,block,1,9,0.028095911
car,follow,1,9,0.029129846
car,gun,1,9,0.027857311
car,instead,1,9,0.028254978
car,repo,1,9,0.028414045
car,serious,1,9,0.028175445
car,sinc,1,9,0.028573112
car,stop,1,9,0.028414045
car,travel,1,9,0.027936845
carbon,price,1,1,0.2502386
card,base,1,7,0.036191486
card,bi,1,7,0.036191486
card,chose,1,7,0.035873353
card,first,1,7,0.038259355
card,gift,1,7,0.03627102
card,hand,1,7,0.03627102
card,pa,1,7,0.038259355
cardiac,wing,1,1,0.250079533
cardin,haven,1,3,0.083571934
cardin,loss,1,3,0.083731
cardin,play,1,3,0.084844468
cardstock,te,1,1,0.250079533
care,act,1,10,0.0252386
care,clean,1,10,0.0254772
care,complain,1,10,0.025159067
care,gave,1,10,0.0254772
care,jam,1,10,0.025079533
care,other,1,10,0.0252386
care,plan,1,10,0.025874867
care,son,1,10,0.025397667
care,sweet,1,10,0.025318134
care,us,1,10,0.026670201
career,don,2,3,0.418681513
career,high,1,3,0.083916578
carey,institut,1,1,0.250159067
caribbean,even,1,1,0.251272534
carolina,senat,1,1,0.250079533
carpet,area,1,2,0.1254772
carpet,grasp,1,2,0.125079533
carreta,pack,1,1,0.2502386
carri,bill,1,1,0.250556734
carrot,soup,1,1,0.250079533
case,least,1,4,0.063136267
case,prefer,1,4,0.062818134
case,seat,1,4,0.0627386
case,tri,1,4,0.064011135
cash,piggi,1,2,0.125079533
cash,walk,1,2,0.125795334
cassotto,new,1,1,0.252704136
cast,director,1,1,0.2502386
castleton,christian,1,1,0.250159067
cat,move,1,1,0.250874867
catch,desk,1,2,0.125079533
catch,troubl,1,2,0.125079533
caught,read,1,2,0.125556734
caught,watch,1,2,0.125795334
cauliflow,pine,1,1,0.250079533
caus,accid,1,5,0.050159067
caus,cowboy,1,5,0.050079533
caus,everyth,1,5,0.050556734
caus,problem,1,5,0.050715801
caus,struggl,1,5,0.0502386
cc,anyon,1,2,0.125556734
cc,way,1,2,0.126431601
cd,bridg,1,1,0.250079533
cds,track,1,1,0.250556734
ce,ain,4,7,0.464422057
ce,ainti,1,7,0.035759733
ce,ifi,1,7,0.035759733
ce,ific,1,7,0.035759733
cedar,road,1,1,0.250715801
celebr,hawaii,1,3,0.083412867
celebr,mother,1,3,0.084049134
celebr,wristband,1,3,0.083412867
cell,phone,2,2,0.625198834
cement,materi,1,1,0.250159067
center,just,1,6,0.045802404
center,later,1,6,0.042302934
center,mani,1,6,0.043257335
center,no,1,6,0.042382467
center,temp,1,6,0.0417462
center,willoughbi,1,6,0.0417462
centerpiec,mani,1,1,0.251590668
central,dublin,1,3,0.083571934
central,sq,1,3,0.083412867
central,wisconsin,1,3,0.083412867
centuri,resid,1,1,0.2502386
ceo,margaret,1,1,0.250079533
cf,year,1,1,0.252147402
ch,even,1,1,0.251272534
chaaaa,six,1,1,0.250795334
chad,awesom,1,1,0.2502386
chair,less,1,4,0.062818134
chair,next,1,4,0.063533934
chair,paint,1,4,0.062897667
chair,three,1,4,0.063136267
challeng,insight,1,3,0.083412867
challeng,intent,1,3,0.0834924
challeng,see,1,3,0.084764935
champ,one,1,1,0.253897137
chanc,win,2,2,0.6254772
chandler,lyric,1,5,0.050159067
chandler,seem,1,5,0.050954401
chandler,sometim,1,5,0.050556734
chandler,sound,1,5,0.050795334
chandler,unfo,1,5,0.050159067
chang,don,1,15,0.019688936
chang,effect,1,15,0.017143867
chang,fb,1,15,0.016825733
chang,go,1,15,0.020325203
chang,jesus,1,15,0.017143867
chang,live,1,15,0.017780134
chang,mind,1,15,0.017302934
chang,new,1,15,0.019370802
chang,one,1,15,0.020563803
chang,simba,1,15,0.0167462
chang,snow,1,15,0.016905267
chang,spend,1,15,0.0172234
chang,technolog,1,15,0.0167462
chang,tune,1,15,0.017064334
chang,will,1,15,0.02024567
channel,sammi,1,1,0.250079533
chansi,stuckey,1,1,0.250079533
chapman,elect,1,1,0.2502386
chapter,round,1,1,0.2504772
charact,campaign,1,3,0.083571934
charact,includ,1,3,0.084287734
charact,love,1,3,0.086276069
charg,jersey,1,5,0.050159067
charg,lewd,1,5,0.050079533
charg,said,1,5,0.054772004
charg,us,1,5,0.051670201
charg,woman,1,5,0.0502386
charl,dr,1,2,0.125318134
charl,nigga,1,2,0.125159067
chase,around,1,2,0.126033934
chase,contractor,1,2,0.125079533
cheap,exercis,1,1,0.250159067
cheat,real,1,1,0.250636267
check,behind,1,14,0.01837411
check,black,2,14,0.089950386
check,elimin,1,14,0.017930995
check,in,1,14,0.018004848
check,lineup,1,14,0.017930995
check,middl,1,14,0.018152553
check,redesign,1,14,0.017930995
check,rework,1,14,0.017930995
check,us,1,14,0.019408044
check,walkin,1,14,0.017930995
check,week,1,14,0.019629602
check,whether,1,14,0.0180787
check,win,1,14,0.018743372
chees,ll,1,1,0.251670201
cherish,time,1,1,0.253897137
cherri,berri,1,2,0.125079533
cherri,blossom,1,2,0.125079533
chest,cover,1,2,0.125159067
chest,thud,1,2,0.125079533
chicago,like,1,2,0.130249205
chicago,roadtrip,1,2,0.125079533
chick,flick,2,3,0.416719689
chick,thirst,1,3,0.083386356
chicken,fillet,1,1,0.250079533
chickiewhawha,canal,1,1,0.250079533
chief,open,1,2,0.1254772
chief,staff,1,2,0.125159067
child,need,1,1,0.251988335
childhood,exist,1,1,0.250397667
children,erin,1,5,0.050079533
children,find,1,5,0.051033934
children,global,1,5,0.050079533
children,museum,1,5,0.050079533
children,school,1,5,0.051033934
chile,add,1,1,0.250397667
chilean,director,1,1,0.2502386
chill,aight,1,3,0.083412867
chill,eventu,1,3,0.083571934
chill,spice,1,3,0.0834924
chiller,screw,1,1,0.2502386
chillin,friend,1,1,0.250874867
chimpanze,sucker,1,1,0.250079533
chip,win,1,1,0.250954401
chlamydia,laker,1,1,0.250079533
chloe,invent,1,1,0.250079533
chocol,age,1,3,0.083810534
chocol,greet,1,3,0.083571934
chocol,nut,1,3,0.0834924
choic,disast,1,2,0.125159067
choic,sta,1,2,0.125715801
choos,background,1,3,0.083412867
choos,new,1,3,0.086037469
choos,way,1,3,0.084764935
chorus,made,1,1,0.251272534
chose,respons,1,2,0.125556734
chose,robin,1,2,0.125079533
chosen,imag,1,1,0.250715801
chris,brown,1,2,0.1254772
chris,rene,1,2,0.125079533
christ,name,1,1,0.250556734
christensen,also,1,1,0.251670201
christian,becom,1,2,0.1254772
christian,david,1,2,0.125159067
chrome,type,1,1,0.2502386
chronolog,blogrol,1,1,0.250079533
chula,meet,1,1,0.2504772
chunk,chang,1,2,0.126193001
chunk,fresh,1,2,0.1252386
chupacabra,song,1,1,0.250636267
church,build,1,5,0.050715801
church,peoria,1,5,0.050159067
church,request,1,5,0.050079533
church,th,1,5,0.051113468
church,wherebi,1,5,0.050079533
cia,oper,1,1,0.250318134
cilantro,bit,1,1,0.250715801
cinco,de,1,1,0.2502386
circl,ignor,1,2,0.125159067
circl,nestabl,1,2,0.125079533
circumst,found,1,2,0.1252386
circumst,life,1,2,0.126033934
citat,program,1,1,0.250397667
citi,council,1,11,0.02312494
citi,della,1,11,0.02288634
citi,fund,1,11,0.022965873
citi,known,1,11,0.02288634
citi,lul,1,11,0.022806806
citi,made,1,11,0.023999807
citi,member,1,11,0.023284007
citi,might,1,11,0.023522607
citi,permit,1,11,0.022806806
citi,shweeeet,1,11,0.022806806
citi,tax,1,11,0.022965873
citizen,huge,1,3,0.083731
citizen,knew,1,3,0.083651467
citizen,refus,1,3,0.083412867
civil,act,1,2,0.1252386
civil,disobedi,1,2,0.125079533
civilian,exp,1,1,0.250079533
cj,home,1,1,0.251511135
claim,doesn,1,4,0.063454401
claim,intern,1,4,0.062818134
claim,monopoli,1,4,0.062579533
claim,need,1,4,0.064488335
clam,anchovi,1,2,0.125159067
clam,number,1,2,0.125636267
clap,togeth,1,1,0.250556734
clarifi,plot,1,1,0.250318134
clarinet,nelson,1,1,0.2502386
clark,cornet,1,1,0.250079533
class,colleg,1,5,0.0502386
class,laugh,1,5,0.050318134
class,next,1,5,0.051033934
class,rail,1,5,0.050159067
class,turn,1,5,0.050954401
classic,shit,1,1,0.250318134
clean,craft,1,6,0.041825733
clean,floor,1,6,0.042143867
clean,just,1,6,0.045802404
clean,post,1,6,0.042064334
clean,standard,1,6,0.041825733
clean,suppli,1,6,0.041825733
clear,children,1,2,0.125397667
clear,township,1,2,0.125079533
cleveland,bank,1,2,0.125397667
cleveland,can,1,2,0.129294804
click,picci,1,1,0.250079533
client,keep,1,3,0.084526334
client,time,1,3,0.08723047
client,will,1,3,0.086912337
clifbar,peopl,1,1,0.251988335
cliff,aim,1,1,0.250159067
clifton,today,1,1,0.251431601
clinton,polici,1,1,0.250159067
clip,pic,1,1,0.250079533
clm,win,1,1,0.250954401
close,argument,1,8,0.031409067
close,complet,1,8,0.031886267
close,die,1,8,0.032124867
close,edwards,1,8,0.031329533
close,friend,1,8,0.032124867
close,get,1,8,0.035306204
close,shape,1,8,0.031568134
close,shop,1,8,0.031409067
closer,harri,1,2,0.1252386
closer,stupid,1,2,0.125159067
closest,friend,1,1,0.250874867
cloth,came,1,3,0.083810534
cloth,come,1,3,0.085321668
cloth,ugh,1,3,0.0834924
club,drama,1,2,0.125079533
club,www,1,2,0.125318134
clue,brown,1,1,0.2504772
clusterfuck,worst,1,1,0.250079533
clutch,putt,1,1,0.2502386
co,offens,1,1,0.2502386
coach,bob,1,6,0.041825733
coach,co,1,6,0.0417462
coach,kyle,1,6,0.041825733
coach,rex,1,6,0.0417462
coach,sinc,1,6,0.042462001
coach,steve,1,6,0.041825733
coast,caribbean,1,2,0.125079533
coast,thank,1,2,0.126352068
coat,white,1,1,0.250556734
cobbler,need,1,1,0.251988335
cockroach,last,1,1,0.251590668
cod,baccala,1,1,0.250079533
code,disarm,1,2,0.125079533
code,seem,1,2,0.125954401
coffe,go,1,3,0.08699187
coffe,happi,1,3,0.083810534
coffe,holland,1,3,0.083412867
coffeeshop,ima,1,1,0.250079533
coinsur,even,1,1,0.251272534
cold,prepar,1,1,0.250397667
cole,jr,1,2,0.1252386
cole,settl,1,2,0.125079533
coleridg,plagiar,1,1,0.250079533
colleagu,pleas,1,1,0.250397667
collector,state,1,1,0.250556734
colleg,age,1,3,0.083810534
colleg,footbal,1,3,0.083571934
colleg,write,1,3,0.084128667
collegi,bowl,1,1,0.250159067
collis,center,1,1,0.250397667
coloni,detroit,1,1,0.250079533
color,code,1,3,0.0834924
color,fish,1,3,0.083571934
color,interior,1,3,0.083412867
colorado,mean,1,2,0.125636267
colorado,welsh,1,2,0.125159067
colour,paper,1,1,0.2504772
colton,depend,1,1,0.2502386
com,also,1,4,0.064170201
com,give,1,4,0.063613468
com,time,1,4,0.066397137
com,wow,1,4,0.063056734
comad,harri,1,1,0.2502386
combin,two,1,1,0.251431601
come,aliv,1,25,0.010139979
come,anyway,1,25,0.010419936
come,back,2,25,0.051399788
come,baylor,1,25,0.010139979
come,canada,1,25,0.010069989
come,ce,1,25,0.010489926
come,check,1,25,0.010909862
come,day,2,25,0.052169671
come,get,1,25,0.013569459
come,growth,1,25,0.010139979
come,imbalanc,1,25,0.010069989
come,life,2,25,0.050909862
come,make,1,25,0.012869565
come,mile,1,25,0.010209968
come,next,1,25,0.010909862
come,plot,1,25,0.010279958
come,point,1,25,0.010699894
come,tetrahydrocannabinol,1,25,0.010069989
come,tomorrow,1,25,0.010419936
come,tonight,1,25,0.010979852
come,went,1,25,0.010209968
come,ye,1,25,0.010069989
comedian,terri,1,1,0.250079533
comlpiment,academi,1,1,0.250159067
commemor,first,1,1,0.252545069
comment,guest,1,3,0.083571934
comment,sho,1,3,0.083651467
comment,wait,1,3,0.083810534
commerci,appeal,1,3,0.0834924
commerci,facil,1,3,0.0834924
commerci,hehe,1,3,0.083412867
commission,closest,1,2,0.125079533
commission,said,1,2,0.129772004
commit,saturday,1,1,0.2502386
committe,pac,1,1,0.250159067
common,equiti,1,2,0.1252386
common,procedur,1,2,0.125079533
communiti,believ,1,2,0.125874867
communiti,church,1,2,0.125397667
commut,nation,1,1,0.2504772
compani,came,1,8,0.0317272
compani,car,1,8,0.031886267
compani,introduc,1,8,0.0314886
compani,market,1,8,0.0317272
compani,procter,1,8,0.031329533
compani,said,1,8,0.036022004
compani,sold,1,8,0.0314886
compani,thermomet,1,8,0.031329533
compar,cach,1,2,0.1254772
compar,critic,1,2,0.125159067
compass,made,1,1,0.251272534
competit,back,1,2,0.126590668
competit,hey,1,2,0.125795334
compil,cds,1,1,0.250079533
complain,except,1,2,0.125318134
complain,repeat,1,2,0.125079533
complet,album,1,8,0.031568134
complet,crook,1,8,0.031329533
complet,deregul,1,8,0.031329533
complet,diet,1,8,0.031329533
complet,lack,1,8,0.0314886
complet,lose,1,8,0.031409067
complet,seri,1,8,0.031647667
complet,stranger,1,8,0.031329533
compliment,howdi,1,1,0.250079533
compon,though,1,1,0.250954401
compound,isn,1,2,0.125397667
compound,marijuana,1,2,0.125159067
compromis,last,1,1,0.251590668
comput,maker,1,2,0.125318134
comput,softwar,1,2,0.125159067
con,fluid,1,1,0.250079533
conaway,said,1,1,0.254772004
conc,end,1,2,0.125795334
conc,o,1,2,0.125159067
concentr,calibr,1,2,0.125079533
concentr,defens,1,2,0.1254772
concept,king,1,1,0.250318134
concern,also,1,4,0.064170201
concern,constant,1,4,0.062579533
concern,eat,1,4,0.0629772
concern,obama,1,4,0.0627386
conclud,spokesman,1,1,0.250159067
condemn,senior,1,1,0.250318134
condit,develop,1,3,0.083890067
condit,employ,1,3,0.083412867
condit,ensur,1,3,0.0834924
conduct,random,1,1,0.250159067
cone,imperi,1,1,0.250079533
confer,also,1,5,0.051670201
confer,just,1,5,0.054135737
confer,neonatologist,1,5,0.050079533
confer,stand,1,5,0.050397667
confer,teacher,1,5,0.0502386
confid,peac,1,1,0.2504772
conflict,advic,1,1,0.250079533
confront,doesn,1,2,0.125954401
confront,us,1,2,0.126670201
confus,reader,1,2,0.125159067
confus,stupid,1,2,0.125159067
congrat,patti,1,2,0.125079533
congrat,wcha,1,2,0.125079533
congratul,applaud,1,2,0.1252386
congratul,new,1,2,0.127704136
connect,among,1,3,0.083571934
connect,cosmos,1,3,0.083412867
connect,sometim,1,3,0.083890067
connick,jr,1,1,0.2502386
consecut,hit,1,1,0.250715801
consequ,live,1,1,0.251113468
conserv,valu,1,1,0.250079533
consid,good,1,3,0.085719335
consid,progress,1,3,0.083571934
